,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
18,4.335525095462799,0.5803358410692784,0.2126089334487915,0.05375944325996771,softmax,0.2,Adam,"{'activation': 'softmax', 'dropout_rate': 0.2, 'optimizer': 'Adam'}",0.7437499761581421,0.6587499976158142,0.637499988079071,0.7225000262260437,0.6906249970197678,0.043807998862378995,180
19,3.875275433063507,0.02769532955737818,0.1881875991821289,0.020690178364527422,softmax,0.2,Adamax,"{'activation': 'softmax', 'dropout_rate': 0.2, 'optimizer': 'Adamax'}",0.550000011920929,0.4962500035762787,0.53125,0.5724999904632568,0.5375000014901161,0.02793686782465264,404
20,4.565974175930023,0.05133751303489371,0.17802530527114868,0.026896557673099463,softmax,0.2,Nadam,"{'activation': 'softmax', 'dropout_rate': 0.2, 'optimizer': 'Nadam'}",0.6662499904632568,0.6600000262260437,0.6362500190734863,0.6737499833106995,0.6590625047683716,0.01404163831794978,221
21,4.22512549161911,0.7960357636739611,0.17581820487976074,0.008759429505472358,softmax,0.3,SGD,"{'activation': 'softmax', 'dropout_rate': 0.3, 'optimizer': 'SGD'}",0.550000011920929,0.4962500035762787,0.53125,0.5724999904632568,0.5375000014901161,0.02793686782465264,404
22,4.100370705127716,0.05766925248078381,0.18894684314727783,0.012212803282640834,softmax,0.3,RMSprop,"{'activation': 'softmax', 'dropout_rate': 0.3, 'optimizer': 'RMSprop'}",0.6725000143051147,0.7450000047683716,0.7237499952316284,0.7099999785423279,0.7128124982118607,0.026403934578988503,161
23,4.735188126564026,1.0828125436356968,0.19624316692352295,0.016600267392799895,softmax,0.3,Adagrad,"{'activation': 'softmax', 'dropout_rate': 0.3, 'optimizer': 'Adagrad'}",0.550000011920929,0.4962500035762787,0.53125,0.5724999904632568,0.5375000014901161,0.02793686782465264,404
24,3.8125088810920715,0.04205820167270029,0.1875360608100891,0.027700666221654513,softmax,0.3,Adadelta,"{'activation': 'softmax', 'dropout_rate': 0.3, 'optimizer': 'Adadelta'}",0.44999998807907104,0.5037500262260437,0.53125,0.42750000953674316,0.4781250059604645,0.0413304172161452,538
25,3.8647016286849976,0.06169588671024157,0.17596465349197388,0.01606007084129424,softmax,0.3,Adam,"{'activation': 'softmax', 'dropout_rate': 0.3, 'optimizer': 'Adam'}",0.7425000071525574,0.762499988079071,0.7637500166893005,0.7200000286102295,0.7471875101327896,0.017817971545738987,133
26,3.805970311164856,0.05716272254972169,0.31116312742233276,0.22179828453708583,softmax,0.3,Adamax,"{'activation': 'softmax', 'dropout_rate': 0.3, 'optimizer': 'Adamax'}",0.550000011920929,0.4962500035762787,0.53125,0.5724999904632568,0.5375000014901161,0.02793686782465264,404
27,4.671076536178589,0.07486765752046134,0.18461179733276367,0.015309890450188685,softmax,0.3,Nadam,"{'activation': 'softmax', 'dropout_rate': 0.3, 'optimizer': 'Nadam'}",0.7437499761581421,0.762499988079071,0.768750011920929,0.675000011920929,0.7374999970197678,0.037238667272316645,141
28,4.071558892726898,0.8274160974963024,0.17361199855804443,0.013138684405244235,softmax,0.4,SGD,"{'activation': 'softmax', 'dropout_rate': 0.4, 'optimizer': 'SGD'}",0.550000011920929,0.4962500035762787,0.53125,0.5724999904632568,0.5375000014901161,0.02793686782465264,404
29,4.695566654205322,0.9408303664000847,0.18582195043563843,0.01913915894920921,softmax,0.4,RMSprop,"{'activation': 'softmax', 'dropout_rate': 0.4, 'optimizer': 'RMSprop'}",0.731249988079071,0.6587499976158142,0.6462500095367432,0.7099999785423279,0.6865624934434891,0.03516005961122484,186
30,4.13667905330658,0.8046910252700425,0.18758255243301392,0.014735024368161431,softmax,0.4,Adagrad,"{'activation': 'softmax', 'dropout_rate': 0.4, 'optimizer': 'Adagrad'}",0.44999998807907104,0.4962500035762787,0.53125,0.5724999904632568,0.5124999955296516,0.04506072355576985,502
31,4.269927203655243,0.7438300096750066,0.1933741569519043,0.03237302309302667,softmax,0.4,Adadelta,"{'activation': 'softmax', 'dropout_rate': 0.4, 'optimizer': 'Adadelta'}",0.44999998807907104,0.5037500262260437,0.46875,0.5724999904632568,0.4987500011920929,0.04674565492610599,524
32,4.356579124927521,0.7510890922582774,0.329944908618927,0.20183985445574254,softmax,0.4,Adam,"{'activation': 'softmax', 'dropout_rate': 0.4, 'optimizer': 'Adam'}",0.7425000071525574,0.6575000286102295,0.7674999833106995,0.7200000286102295,0.721875011920929,0.04078811861709948,152
33,3.844741463661194,0.038555429497261186,0.19907355308532715,0.010080416410035094,softmax,0.4,Adamax,"{'activation': 'softmax', 'dropout_rate': 0.4, 'optimizer': 'Adamax'}",0.550000011920929,0.4962500035762787,0.53125,0.5724999904632568,0.5375000014901161,0.02793686782465264,404
34,4.733664035797119,0.2721878826712041,0.18863016366958618,0.00860388881790039,softmax,0.4,Nadam,"{'activation': 'softmax', 'dropout_rate': 0.4, 'optimizer': 'Nadam'}",0.7425000071525574,0.7637500166893005,0.768750011920929,0.7200000286102295,0.7487500160932541,0.01930430161273172,132
